date,year,month,day,weekofyear,weekday,is_weekend,is_holiday,temperature,rain_mm,store_id,country,city,channel,latitude,longitude,sku_id,sku_name,category,subcategory,brand,units_sold,list_price,discount_pct,promo_flag,gross_sales,net_sales,stock_on_hand,stock_out_flag,lead_time_days,supplier_id,purchase_cost,margin_pct
2022-05-10,2022,5,10,19,1,0,0,11.94,2.39,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0070,BrandD Detergent,Home Care,Detergent,BrandD,24,6.09,0.0,0,146.16,146.16,352,0,7,S030,8.16,0.401
2021-12-15,2021,12,15,50,2,0,0,13.79,0.51,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0024,BrandF Energy drink,Beverages,Energy drink,BrandF,63,5.36,0.0,0,337.68,337.68,254,0,10,S022,8.69,0.443
2022-09-28,2022,9,28,39,2,0,0,22.83,0.94,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0009,BrandC Juice,Beverages,Juice,BrandC,285,5.26,0.0,0,1499.1,1499.1,309,0,8,S012,1.12,0.351
2023-02-04,2023,2,4,5,5,1,0,11.8,1.18,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0092,BrandB Soap,Personal Care,Soap,BrandB,54,13.95,0.1,1,753.3,677.97,358,0,2,S042,2.49,0.534
2022-06-08,2022,6,8,23,2,0,0,12.51,2.49,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0031,BrandA Chocolate,Snacks,Chocolate,BrandA,69,6.44,0.0,0,444.36,444.36,309,0,15,S049,0.71,0.522
2022-04-26,2022,4,26,17,1,0,0,10.15,2.57,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0067,BrandA Detergent,Home Care,Detergent,BrandA,55,2.68,0.0,0,147.4,147.4,378,0,15,S049,10.43,0.257
2021-09-20,2021,9,20,38,0,0,0,12.32,2.54,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0032,BrandB Chocolate,Snacks,Chocolate,BrandB,32,12.6,0.0,0,403.2,403.2,297,0,13,S020,0.71,0.283
2023-11-18,2023,11,18,46,5,1,0,14.63,0.33,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,59,11.8,0.0,0,696.2,696.2,313,0,15,S044,3.15,0.359
2023-12-08,2023,12,8,49,4,0,0,9.02,1.56,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0007,BrandA Juice,Beverages,Juice,BrandA,42,12.65,0.0,0,531.3,531.3,325,0,8,S010,0.52,0.385
2021-12-20,2021,12,20,51,0,0,0,15.66,2.0,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0003,BrandC Soda,Beverages,Soda,BrandC,42,3.18,0.0,0,133.56,133.56,355,0,8,S060,4.21,0.349
2022-08-20,2022,8,20,33,5,1,0,15.59,0.57,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0007,BrandA Juice,Beverages,Juice,BrandA,101,12.65,0.0,0,1277.65,1277.65,285,0,10,S015,2.37,0.166
2022-06-04,2022,6,4,22,5,1,0,14.52,4.9,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0021,BrandC Energy drink,Beverages,Energy drink,BrandC,24,2.71,0.1,1,65.04,58.54,265,0,8,S048,9.71,0.531
2023-08-24,2023,8,24,34,3,0,0,11.1,0.84,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0097,BrandA Toothpaste,Personal Care,Toothpaste,BrandA,95,13.61,0.0,0,1292.95,1292.95,224,0,13,S058,9.37,0.285
2023-05-26,2023,5,26,21,4,0,0,13.89,3.28,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0091,BrandA Soap,Personal Care,Soap,BrandA,35,5.77,0.0,0,201.95,201.95,359,0,11,S025,5.01,0.313
2021-04-01,2021,4,1,13,3,0,0,14.27,0.82,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0026,BrandB Chips,Snacks,Chips,BrandB,17,14.57,0.0,0,247.69,247.69,317,0,3,S035,0.98,0.356
2021-08-23,2021,8,23,34,0,0,0,10.55,3.7,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0051,BrandC Yogurt,Dairy,Yogurt,BrandC,84,1.44,0.0,0,120.96,120.96,231,0,6,S008,9.19,0.46
2021-01-16,2021,1,16,2,5,1,0,9.5,1.95,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0098,BrandB Toothpaste,Personal Care,Toothpaste,BrandB,29,5.75,0.0,0,166.75,166.75,412,0,15,S008,0.88,0.501
2021-06-22,2021,6,22,25,1,0,0,10.02,1.19,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0049,BrandA Yogurt,Dairy,Yogurt,BrandA,43,8.32,0.0,0,357.76,357.76,236,0,1,S047,2.76,0.386
2022-01-06,2022,1,6,1,3,0,0,20.06,2.09,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0058,BrandD Milk,Dairy,Milk,BrandD,28,9.87,0.0,0,276.36,276.36,405,0,3,S044,2.65,0.407
2023-08-27,2023,8,27,34,6,1,0,17.38,3.62,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0014,BrandB Water,Beverages,Water,BrandB,128,3.8,0.0,0,486.4,486.4,311,0,4,S040,9.44,0.103
2022-03-19,2022,3,19,11,5,1,0,14.14,2.12,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,31,11.16,0.0,0,345.96,345.96,405,0,9,S058,7.17,0.506
2022-03-30,2022,3,30,13,2,0,0,9.72,1.08,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0015,BrandC Water,Beverages,Water,BrandC,123,9.29,0.0,0,1142.67,1142.67,428,0,4,S008,4.69,0.222
2021-04-06,2021,4,6,14,1,0,0,13.76,3.13,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0080,BrandB Cleaner,Home Care,Cleaner,BrandB,33,4.33,0.0,0,142.89,142.89,344,0,2,S006,7.9,0.336
2022-12-05,2022,12,5,49,0,0,0,14.7,8.56,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0033,BrandC Chocolate,Snacks,Chocolate,BrandC,26,4.93,0.0,0,128.18,128.18,102,0,7,S024,1.08,0.455
2021-11-12,2021,11,12,45,4,0,0,6.22,2.75,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0057,BrandC Milk,Dairy,Milk,BrandC,123,14.02,0.0,0,1724.46,1724.46,197,0,10,S007,0.69,0.51
2021-12-11,2021,12,11,49,5,1,0,12.53,1.14,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0028,BrandD Chips,Snacks,Chips,BrandD,34,9.37,0.0,0,318.58,318.58,271,0,1,S047,0.78,0.513
2022-02-04,2022,2,4,5,4,0,0,12.5,1.67,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0033,BrandC Chocolate,Snacks,Chocolate,BrandC,55,4.93,0.0,0,271.15,271.15,184,0,12,S033,1.87,0.32
2023-11-17,2023,11,17,46,4,0,0,16.86,1.21,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0034,BrandD Chocolate,Snacks,Chocolate,BrandD,48,2.97,0.0,0,142.56,142.56,219,0,4,S014,3.79,0.424
2022-09-04,2022,9,4,35,6,1,0,19.69,2.44,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0008,BrandB Juice,Beverages,Juice,BrandB,31,3.55,0.0,0,110.05,110.05,266,0,11,S017,9.9,0.425
2021-08-14,2021,8,14,32,5,1,0,9.89,4.12,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0067,BrandA Detergent,Home Care,Detergent,BrandA,41,2.68,0.0,0,109.88,109.88,354,0,11,S042,6.98,0.364
2023-08-05,2023,8,5,31,5,1,0,10.69,1.28,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0069,BrandC Detergent,Home Care,Detergent,BrandC,30,8.26,0.0,0,247.8,247.8,192,0,12,S049,3.51,0.236
2021-05-21,2021,5,21,20,4,0,0,12.65,2.7,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0056,BrandB Milk,Dairy,Milk,BrandB,104,5.06,0.0,0,526.24,526.24,251,0,12,S027,7.88,0.314
2021-08-12,2021,8,12,32,3,0,0,9.43,1.27,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0021,BrandC Energy drink,Beverages,Energy drink,BrandC,74,2.71,0.0,0,200.54,200.54,363,0,6,S054,3.4,0.502
2023-03-18,2023,3,18,11,5,1,0,9.36,2.72,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0057,BrandC Milk,Dairy,Milk,BrandC,204,14.02,0.0,0,2860.08,2860.08,324,0,10,S040,1.88,0.42
2022-03-20,2022,3,20,11,6,1,0,13.85,4.93,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0010,BrandD Juice,Beverages,Juice,BrandD,69,7.05,0.0,0,486.45,486.45,325,0,10,S005,3.98,0.489
2022-09-05,2022,9,5,36,0,0,0,11.5,0.61,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0044,BrandB Nuts,Snacks,Nuts,BrandB,35,11.21,0.0,0,392.35,392.35,259,0,9,S010,5.09,0.428
2022-02-07,2022,2,7,6,0,0,0,6.43,2.32,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0101,BrandE Toothpaste,Personal Care,Toothpaste,BrandE,59,9.99,0.0,0,589.41,589.41,205,0,2,S002,7.37,0.343
2022-04-24,2022,4,24,16,6,1,0,14.93,0.52,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,82,14.11,0.0,0,1157.02,1157.02,490,0,7,S009,6.9,0.492
2021-03-22,2021,3,22,12,0,0,0,8.02,2.35,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0051,BrandC Yogurt,Dairy,Yogurt,BrandC,22,1.44,0.0,0,31.68,31.68,419,0,8,S043,1.83,0.383
2023-08-06,2023,8,6,31,6,1,0,8.5,0.73,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0079,BrandA Cleaner,Home Care,Cleaner,BrandA,441,10.41,0.0,0,4590.81,4590.81,325,0,9,S059,6.01,0.41
2022-01-10,2022,1,10,2,0,0,0,10.97,1.14,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0074,BrandB Softener,Home Care,Softener,BrandB,84,9.53,0.0,0,800.52,800.52,342,0,9,S048,1.5,0.514
2021-03-25,2021,3,25,12,3,0,0,10.41,3.62,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0079,BrandA Cleaner,Home Care,Cleaner,BrandA,21,10.41,0.0,0,218.61,218.61,229,0,11,S008,2.58,0.41
2023-12-12,2023,12,12,50,1,0,0,13.35,1.07,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0074,BrandB Softener,Home Care,Softener,BrandB,53,9.53,0.0,0,505.09,505.09,353,0,13,S024,1.42,0.392
2021-07-12,2021,7,12,28,0,0,0,13.55,3.0,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0093,BrandC Soap,Personal Care,Soap,BrandC,32,4.61,0.0,0,147.52,147.52,267,0,2,S011,1.71,0.518
2023-06-05,2023,6,5,23,0,0,0,15.5,2.41,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0062,BrandB Cheese,Dairy,Cheese,BrandB,24,5.45,0.0,0,130.8,130.8,273,0,2,S026,8.15,0.236
2022-08-24,2022,8,24,34,2,0,0,13.13,2.1,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0032,BrandB Chocolate,Snacks,Chocolate,BrandB,27,12.6,0.2,1,340.2,272.16,242,0,2,S025,4.92,0.445
2021-01-01,2021,1,1,53,4,0,1,12.23,5.14,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0096,BrandF Soap,Personal Care,Soap,BrandF,23,2.3,0.0,0,52.9,52.9,252,0,5,S048,4.18,0.496
2021-03-06,2021,3,6,9,5,1,0,11.76,6.5,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0014,BrandB Water,Beverages,Water,BrandB,68,3.8,0.0,0,258.4,258.4,391,0,10,S059,6.97,0.531
2022-10-20,2022,10,20,42,3,0,0,12.05,1.0,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0101,BrandE Toothpaste,Personal Care,Toothpaste,BrandE,34,9.99,0.3,1,339.66,237.76,470,0,1,S022,6.43,0.306
2021-03-04,2021,3,4,9,3,0,0,8.2,0.35,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0051,BrandC Yogurt,Dairy,Yogurt,BrandC,32,1.44,0.0,0,46.08,46.08,227,0,6,S034,3.1,0.452
2021-02-04,2021,2,4,5,3,0,0,7.6,0.73,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0094,BrandD Soap,Personal Care,Soap,BrandD,56,12.44,0.0,0,696.64,696.64,359,0,6,S014,2.17,0.253
2021-08-17,2021,8,17,33,1,0,0,4.23,0.98,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0060,BrandF Milk,Dairy,Milk,BrandF,0,13.5,0.1,1,0.0,0.0,329,1,6,S009,5.7,0.515
2021-07-04,2021,7,4,26,6,1,0,15.08,3.03,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0010,BrandD Juice,Beverages,Juice,BrandD,28,7.05,0.0,0,197.4,197.4,424,0,11,S016,10.15,0.484
2022-07-22,2022,7,22,29,4,0,0,15.43,1.67,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0082,BrandD Cleaner,Home Care,Cleaner,BrandD,14,9.87,0.0,0,138.18,138.18,332,0,2,S021,1.1,0.214
2023-05-07,2023,5,7,18,6,1,0,14.06,2.63,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0069,BrandC Detergent,Home Care,Detergent,BrandC,62,8.26,0.0,0,512.12,512.12,292,0,2,S042,4.14,0.339
2021-12-30,2021,12,30,52,3,0,0,11.16,2.72,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0098,BrandB Toothpaste,Personal Care,Toothpaste,BrandB,28,5.75,0.3,1,161.0,112.7,332,0,11,S060,7.96,0.436
2022-03-29,2022,3,29,13,1,0,0,12.37,3.04,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0044,BrandB Nuts,Snacks,Nuts,BrandB,42,11.21,0.0,0,470.82,470.82,270,0,3,S007,0.99,0.243
2021-08-10,2021,8,10,32,1,0,0,8.88,4.63,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0066,BrandF Cheese,Dairy,Cheese,BrandF,70,6.84,0.0,0,478.8,478.8,318,0,10,S014,8.84,0.229
2023-01-08,2023,1,8,1,6,1,0,20.01,6.91,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,16,5.26,0.0,0,84.16,84.16,206,0,7,S029,9.03,0.201
2023-06-25,2023,6,25,25,6,1,0,10.3,2.02,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,44,12.3,0.0,0,541.2,541.2,338,0,13,S034,2.51,0.507
2021-09-24,2021,9,24,38,4,0,0,8.83,2.7,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0087,BrandC Shampoo,Personal Care,Shampoo,BrandC,19,8.17,0.0,0,155.23,155.23,398,0,3,S016,5.88,0.229
2023-11-27,2023,11,27,48,0,0,0,17.22,6.91,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0098,BrandB Toothpaste,Personal Care,Toothpaste,BrandB,24,5.75,0.0,0,138.0,138.0,171,0,11,S016,10.28,0.488
2023-11-24,2023,11,24,47,4,0,0,10.72,2.1,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0029,BrandE Chips,Snacks,Chips,BrandE,25,2.24,0.0,0,56.0,56.0,310,0,12,S013,6.74,0.374
2022-04-11,2022,4,11,15,0,0,0,12.08,3.56,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0065,BrandE Cheese,Dairy,Cheese,BrandE,62,1.1,0.0,0,68.2,68.2,252,0,12,S007,7.01,0.485
2021-02-14,2021,2,14,6,6,1,0,17.49,1.89,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0098,BrandB Toothpaste,Personal Care,Toothpaste,BrandB,71,5.75,0.0,0,408.25,408.25,218,0,8,S020,3.7,0.314
2021-02-16,2021,2,16,7,1,0,0,7.83,6.67,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0091,BrandA Soap,Personal Care,Soap,BrandA,26,5.77,0.0,0,150.02,150.02,345,0,9,S038,7.49,0.433
2021-09-30,2021,9,30,39,3,0,0,11.75,4.08,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0035,BrandE Chocolate,Snacks,Chocolate,BrandE,32,2.04,0.0,0,65.28,65.28,448,0,11,S043,5.9,0.403
2022-03-12,2022,3,12,10,5,1,0,7.21,2.38,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0068,BrandB Detergent,Home Care,Detergent,BrandB,124,14.2,0.0,0,1760.8,1760.8,344,0,4,S006,7.46,0.324
2021-01-07,2021,1,7,1,3,0,0,13.68,0.39,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0058,BrandD Milk,Dairy,Milk,BrandD,27,9.87,0.0,0,266.49,266.49,285,0,1,S050,2.6,0.323
2021-03-16,2021,3,16,11,1,0,0,9.66,1.76,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,17,10.49,0.0,0,178.33,178.33,260,0,5,S028,1.99,0.356
2021-11-12,2021,11,12,45,4,0,0,11.02,2.43,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0043,BrandA Nuts,Snacks,Nuts,BrandA,42,5.35,0.0,0,224.7,224.7,360,0,9,S043,6.74,0.484
2023-07-04,2023,7,4,27,1,0,0,11.18,2.62,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0095,BrandE Soap,Personal Care,Soap,BrandE,38,8.42,0.2,1,319.96,255.97,301,0,9,S036,2.89,0.296
2022-11-22,2022,11,22,47,1,0,0,15.15,2.86,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,65,5.26,0.0,0,341.9,341.9,332,0,11,S052,2.6,0.365
2023-07-16,2023,7,16,28,6,1,0,19.16,2.89,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,29,14.11,0.3,1,409.19,286.43,281,0,9,S026,5.94,0.208
2022-10-18,2022,10,18,42,1,0,0,8.73,2.41,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0040,BrandD Biscuits,Snacks,Biscuits,BrandD,33,6.02,0.0,0,198.66,198.66,228,0,12,S057,4.16,0.165
2022-03-04,2022,3,4,9,4,0,0,10.45,5.36,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0087,BrandC Shampoo,Personal Care,Shampoo,BrandC,128,8.17,0.0,0,1045.76,1045.76,159,0,15,S004,7.92,0.528
2022-07-09,2022,7,9,27,5,1,0,8.61,2.82,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0027,BrandC Chips,Snacks,Chips,BrandC,26,14.15,0.0,0,367.9,367.9,344,0,13,S018,7.26,0.368
2022-10-29,2022,10,29,43,5,1,0,18.48,2.64,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0059,BrandE Milk,Dairy,Milk,BrandE,55,12.25,0.0,0,673.75,673.75,425,0,12,S041,0.58,0.296
2021-04-19,2021,4,19,16,0,0,0,15.52,2.26,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0095,BrandE Soap,Personal Care,Soap,BrandE,16,8.42,0.0,0,134.72,134.72,265,0,1,S050,3.71,0.53
2022-07-22,2022,7,22,29,4,0,0,15.46,0.87,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0072,BrandF Detergent,Home Care,Detergent,BrandF,74,7.96,0.0,0,589.04,589.04,347,0,13,S039,1.34,0.426
2022-06-08,2022,6,8,23,2,0,0,16.69,1.57,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0024,BrandF Energy drink,Beverages,Energy drink,BrandF,97,5.36,0.0,0,519.92,519.92,161,0,12,S034,0.79,0.525
2023-11-27,2023,11,27,48,0,0,0,13.8,1.54,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0059,BrandE Milk,Dairy,Milk,BrandE,76,12.25,0.0,0,931.0,931.0,267,0,15,S050,5.11,0.17
2023-07-24,2023,7,24,30,0,0,0,11.77,1.69,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0003,BrandC Soda,Beverages,Soda,BrandC,67,3.18,0.0,0,213.06,213.06,443,0,1,S015,0.62,0.235
2021-06-01,2021,6,1,22,1,0,0,15.16,3.75,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0065,BrandE Cheese,Dairy,Cheese,BrandE,17,1.1,0.0,0,18.7,18.7,320,0,4,S045,8.79,0.469
2023-08-16,2023,8,16,33,2,0,0,10.4,0.31,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0001,BrandA Soda,Beverages,Soda,BrandA,35,6.24,0.0,0,218.4,218.4,261,0,6,S017,7.66,0.467
2022-08-15,2022,8,15,33,0,0,0,14.16,3.28,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0082,BrandD Cleaner,Home Care,Cleaner,BrandD,106,9.87,0.1,1,1046.22,941.6,406,0,8,S009,4.07,0.531
2021-12-09,2021,12,9,49,3,0,0,13.02,0.93,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0093,BrandC Soap,Personal Care,Soap,BrandC,38,4.61,0.0,0,175.18,175.18,243,0,12,S052,2.73,0.337
2023-11-07,2023,11,7,45,1,0,0,8.79,2.3,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0072,BrandF Detergent,Home Care,Detergent,BrandF,43,7.96,0.0,0,342.28,342.28,337,0,5,S009,2.12,0.386
2021-04-29,2021,4,29,17,3,0,0,11.51,2.17,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0092,BrandB Soap,Personal Care,Soap,BrandB,159,13.95,0.0,0,2218.05,2218.05,241,0,5,S040,7.43,0.382
2021-12-19,2021,12,19,50,6,1,0,10.79,4.32,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0062,BrandB Cheese,Dairy,Cheese,BrandB,187,5.45,0.0,0,1019.15,1019.15,306,0,12,S001,3.07,0.445
2021-01-30,2021,1,30,4,5,1,0,18.97,2.72,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0072,BrandF Detergent,Home Care,Detergent,BrandF,65,7.96,0.0,0,517.4,517.4,262,0,5,S042,2.7,0.373
2022-06-09,2022,6,9,23,3,0,0,12.56,2.14,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0042,BrandF Biscuits,Snacks,Biscuits,BrandF,79,5.63,0.0,0,444.77,444.77,346,0,7,S031,0.94,0.446
2021-12-29,2021,12,29,52,2,0,0,11.47,1.51,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0065,BrandE Cheese,Dairy,Cheese,BrandE,31,1.1,0.0,0,34.1,34.1,313,0,11,S010,2.24,0.384
2021-10-27,2021,10,27,43,2,0,0,8.39,0.82,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,49,11.16,0.0,0,546.84,546.84,218,0,7,S036,4.54,0.413
2021-12-05,2021,12,5,48,6,1,0,8.82,11.58,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0028,BrandD Chips,Snacks,Chips,BrandD,24,9.37,0.0,0,224.88,224.88,276,0,4,S022,7.45,0.378
2021-04-16,2021,4,16,15,4,0,0,9.04,1.76,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0058,BrandD Milk,Dairy,Milk,BrandD,38,9.87,0.0,0,375.06,375.06,248,0,10,S004,7.29,0.477
2023-11-30,2023,11,30,48,3,0,0,11.32,6.4,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0016,BrandD Water,Beverages,Water,BrandD,90,9.51,0.0,0,855.9,855.9,339,0,15,S024,7.05,0.326
2022-01-29,2022,1,29,4,5,1,0,12.24,1.69,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,165,12.3,0.0,0,2029.5,2029.5,108,0,15,S046,5.52,0.299
2022-02-23,2022,2,23,8,2,0,0,10.03,1.89,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0030,BrandF Chips,Snacks,Chips,BrandF,41,1.63,0.3,1,66.83,46.78,296,0,2,S017,3.58,0.397
2023-02-02,2023,2,2,5,3,0,0,16.09,2.15,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0067,BrandA Detergent,Home Care,Detergent,BrandA,19,2.68,0.0,0,50.92,50.92,319,0,1,S001,3.84,0.335
2022-08-21,2022,8,21,33,6,1,0,15.9,1.25,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0060,BrandF Milk,Dairy,Milk,BrandF,21,13.5,0.0,0,283.5,283.5,228,0,3,S042,3.69,0.522
2023-11-11,2023,11,11,45,5,1,0,20.87,1.71,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0056,BrandB Milk,Dairy,Milk,BrandB,27,5.06,0.0,0,136.62,136.62,347,0,14,S033,3.96,0.281
2023-04-19,2023,4,19,16,2,0,0,16.55,0.21,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0012,BrandF Juice,Beverages,Juice,BrandF,25,5.09,0.0,0,127.25,127.25,324,0,13,S021,0.97,0.419
2021-02-22,2021,2,22,8,0,0,0,10.02,2.67,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0073,BrandA Softener,Home Care,Softener,BrandA,18,4.99,0.2,1,89.82,71.86,450,0,9,S007,1.05,0.294
2023-11-17,2023,11,17,46,4,0,0,13.94,2.34,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0065,BrandE Cheese,Dairy,Cheese,BrandE,43,1.1,0.0,0,47.3,47.3,180,0,11,S027,4.68,0.519
2023-05-13,2023,5,13,19,5,1,0,15.34,2.52,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0073,BrandA Softener,Home Care,Softener,BrandA,119,4.99,0.0,0,593.81,593.81,367,0,13,S060,4.96,0.407
2021-08-29,2021,8,29,34,6,1,0,8.66,2.62,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0003,BrandC Soda,Beverages,Soda,BrandC,87,3.18,0.0,0,276.66,276.66,323,0,11,S042,2.78,0.411
